,index,artist,gender,age,type,country,city_1,district_1,city_2,district_2,city_3,district_3
4551,1385,Fmg,,0,,,,,,,,
4552,1386,Noemi,female,38,person,IT,n/a,n/a,Rome,n/a,,
4553,1387,Majka,male,42,person,HU,n/a,n/a,Ózd,n/a,,
4554,1388,Mixer T,mixed,0,group,,,,,,,
4555,1389,Niño de Elche,male,35,person,,n/a,n/a,n/a,n/a,,
4556,1390,DISH//,mixed,0,group,JP,n/a,n/a,,,,
4557,1391,Boyat,,0,,,,,,,,
4558,1392,Kiko el Crazy,,0,,,,,,,,
4559,1393,Andi Bernadee,,0,,,Wiesbaden,n/a,,,,
4560,1394,Kosa,,0,,,,,,,,
4561,1395,Jawad Ahmad,male,49,person,PK,n/a,n/a,,,,
4562,1396,Alex Adair,male,0,person,GB,n/a,n/a,,,,
4563,1397,Laylow,male,0,person,,,,,,,
4564,1398,Jia Jia,female,37,person,TW,n/a,n/a,Taitung City,n/a,,
4565,1399,Naestro,male,0,person,,,,,,,
4566,1400,Męskie Granie Orkiestra 2019,mixed,10,group,,,,,,,
4567,1401,Gamaliél,male,0,person,RU,n/a,n/a,,,,
4568,1402,Jd Pantoja,male,0,person,CO,n/a,n/a,,,,
4569,1403,Marta Sánchez,female,64,person,ES,n/a,n/a,,,,
4570,1404,Modo Diablo,mixed,45,group,LV,n/a,n/a,,,,
4571,1405,Vitin,male,32,person,BR,n/a,n/a,,,,
4572,1406,MC Menor Mr,male,0,person,BR,n/a,n/a,,,,
4573,1407,Big Lenbo,,0,,,,,,,,
4574,1408,Miriam Yeung,female,46,person,HK,n/a,n/a,n/a,n/a,,
4575,1409,JOWST,male,31,person,NO,n/a,n/a,n/a,n/a,,
4576,1410,KingSkurkOne,male,0,person,NO,n/a,n/a,,,,
4577,1411,Erdem Kınay,male,42,person,TR,n/a,n/a,n/a,n/a,,
4578,1412,Idan Raichel,male,42,person,IL,n/a,n/a,,,,
4579,1413,No Rome,male,0,person,GB,n/a,n/a,n/a,n/a,,
4580,1414,Boris René,male,29,person,SE,n/a,n/a,Kinshasa,n/a,,
4581,1415,Santos,male,49,person,IT,n/a,n/a,,,,
4582,1416,Regulo Caro,male,38,person,,,,Badiraguato,n/a,,
4583,1417,Broods,mixed,7,group,,Nelson City,n/a,Nelson City,n/a,,
4584,1418,Kacperczyk,mixed,0,group,,,,,,,
4585,1419,Brrado,,0,,,,,,,,
4586,1420,Mapei,female,36,person,,Stockholm,n/a,Providence,n/a,,
4587,1421,Papillon,mixed,0,group,CA,n/a,n/a,,,,
4588,1422,DJ Sem,male,0,person,FR,n/a,n/a,,,,
4589,1423,Anders Matthesen,,0,,,,,,,,
4590,1424,Chris Hart,male,35,person,JP,n/a,n/a,San Francisco,n/a,,
4591,1425,Rosa Chemical,mixed,0,group,IT,n/a,n/a,,,,
4592,1426,Toni Gonzaga,female,36,person,PH,n/a,n/a,n/a,n/a,,
4593,1427,Omar Varela,,0,,,Buenos Aires,n/a,,,,
4594,1428,Dj DG,,0,,,,,,,,
4595,1429,Batidão Stronda,male,28,person,BR,n/a,n/a,Rio de Janeiro,n/a,,
4596,1430,MC Vitinho Ferrari,mixed,0,group,NL,n/a,n/a,n/a,n/a,,
4597,1431,Tuure Boelius,male,19,person,,,,Pori,n/a,,
4598,1432,Stress,male,43,person,CH,n/a,n/a,Tallinn,n/a,,
4599,1433,Gio Montana,male,30,person,DE,n/a,n/a,,,,
4600,1434,Erik Og Kriss,mixed,18,group,NO,n/a,n/a,,,,
4601,1435,Anjulie,female,37,person,CA,n/a,n/a,,,,
4602,1436,Hank Solo,male,0,person,FI,n/a,n/a,,,,
4603,1437,J.Sheon,male,34,person,TW,n/a,n/a,Taipei,n/a,,
4604,1438,Swasti Mehul,male,31,person,IN,n/a,n/a,n/a,n/a,,
4605,1439,Seksendört,mixed,21,group,TR,n/a,n/a,,,,
4606,1440,Luciano Pereyra,male,38,person,AR,n/a,n/a,Luján,n/a,,
4607,1441,Kacey Musgraves,female,31,person,US,n/a,n/a,Golden,n/a,,
4608,1442,Thundercat,male,35,person,US,n/a,n/a,Los Angeles,n/a,,
4609,1443,MC Levin,male,0,person,BR,n/a,n/a,,,,
4610,1444,Getsunova,mixed,12,group,TH,n/a,n/a,,,,
4611,1445,Mataya,,0,,,,,,,,
4612,1446,j-hope,male,26,person,KR,n/a,n/a,Gwangju,n/a,,
4613,1447,UrboyTJ,,0,,,,,,,,
4614,1448,1979,mixed,0,group,,Leipzig,n/a,,,,
4615,1449,Jalja,,0,,,,,,,,
4616,1450,HOSH,male,0,person,,,,Hamburg,n/a,,
4617,1451,Oscar Zia,male,23,person,SE,n/a,n/a,n/a,n/a,,
4618,1452,BEKA,male,0,person,DE,n/a,n/a,,,,
4619,1453,Mc Jefinho,male,50,person,GB,n/a,n/a,n/a,n/a,,
4620,1454,BlackRoy,,0,,,,,,,,
4621,1455,DJ Stephan,,0,,,,,,,,
4622,1456,Ummet Ozcan,male,0,person,NL,n/a,n/a,,,,
4623,1457,Radhika Apte,,0,,,,,,,,
4624,1458,Tabu,mixed,22,group,SI,n/a,n/a,,,,
4625,1459,Emmsjé Gauti,male,30,person,,Reykjavík,n/a,n/a,n/a,,
4626,1460,Karen Harding,female,0,person,,,,,,,
4627,1461,Suikon Blaz AD,male,0,person,FR,n/a,n/a,,,,
4628,1462,Philipp Poisel,male,37,person,DE,n/a,n/a,Ludwigsburg,n/a,,
4629,1463,Eyal Golan,male,49,person,IL,n/a,n/a,,,,
4630,1464,Igo,male,58,person,LV,n/a,n/a,,,,
4631,1465,Camela,mixed,26,group,ES,n/a,n/a,,,,
4632,1466,Bill Withers,male,81,person,US,n/a,n/a,Slab Fork,n/a,Los Angeles,n/a
4633,1467,WADD,mixed,27,group,NZ,n/a,n/a,,,,
4634,1468,HOT-Q,mixed,0,group,,,,,,,
4635,1469,Vampire Weekend,mixed,14,group,US,n/a,n/a,New York,n/a,,
4636,1470,Vasco Rossi,male,68,person,IT,n/a,n/a,n/a,n/a,,
4637,1471,Julieta Venegas,female,49,person,MX,n/a,n/a,Long Beach,n/a,,
4638,1472,"Ray Parker, Jr.",male,66,person,US,n/a,n/a,Detroit,n/a,,
4639,1473,Vaults,mixed,6,group,GB,n/a,n/a,London,n/a,,
4640,1474,Ronny J,male,27,person,,Miami,n/a,,,,
4641,1475,GUYON WATON,,0,,,,,,,,
4642,1476,Gaute Ormåsen,male,37,person,NO,n/a,n/a,n/a,n/a,,
4643,1477,DJ Dollynho Da Lapa,male,0,person,,,,,,,
4644,1478,Dj Leska,male,0,person,FR,n/a,n/a,,,,
4645,1479,The Wombats,mixed,17,group,GB,n/a,n/a,Liverpool,n/a,,
4646,1480,Ben Haenow,male,35,person,GB,n/a,n/a,Croydon,n/a,,
4647,1481,Della,female,0,person,US,n/a,n/a,,,,
4648,1482,Via Vallen,female,29,person,ID,n/a,n/a,n/a,n/a,,
4649,1483,Brulux,male,0,person,FR,n/a,n/a,,,,
4650,1484,DJ Matrix,male,33,person,,,,n/a,n/a,,
4651,1485,Opgeblazen,,0,,,,,,,,
4652,1486,Wilbert Pigmans,male,0,person,,,,,,,
4653,1487,Slim Mill,mixed,0,group,,Koblenz,n/a,,,,
4654,1488,Karri Koira,male,0,person,FI,n/a,n/a,,,,
4655,1489,Vayu,,0,,,,,,,,
4656,1490,Morgan Evans,male,35,person,AU,n/a,n/a,Newcastle,n/a,,
4657,1491,Rae Morris,female,27,person,GB,n/a,n/a,n/a,n/a,,
4658,1492,Bizi,male,0,person,FI,n/a,n/a,,,,
4659,1493,Lil Pino,male,0,person,,,,,,,
4660,1494,Prynce,,0,,,,,,,,
4661,1495,iLL BLU,mixed,12,group,GB,n/a,n/a,,,,
4662,1496,Stonefox,,0,,,,,,,,
4663,1497,Rik Rok,male,48,person,GB,n/a,n/a,,,,
4664,1498,Joe Janiak,male,0,person,,,,,,,
4665,1499,İrem Derici,female,33,person,TR,n/a,n/a,Istanbul,n/a,,
4666,1500,Kynda Gray,,0,,,,,,,,
4667,1501,Holly Hood,,0,,PT,n/a,n/a,,,,
4668,1502,LEO,male,72,person,GB,n/a,n/a,Shoreham-by-Sea,n/a,,
4669,1503,PAY,mixed,24,group,IT,n/a,n/a,,,,
4670,1504,Station Wagon P,,0,,,,,,,,
4671,1505,Avelino,male,0,person,,London,n/a,,,,
4672,1506,Tayc,,0,,,,,,,,
4673,1507,Apocalyptica,mixed,27,group,FI,n/a,n/a,Helsinki,n/a,,
4674,1508,Touliver,,0,,,,,,,,
4675,1509,Young Sinatra,male,30,person,US,n/a,n/a,Gaithersburg,n/a,,
4676,1510,Raja Kumari,female,0,person,US,n/a,n/a,,,,
4677,1511,Kenia OS,female,0,person,BR,n/a,n/a,n/a,n/a,,
4678,1512,Kabe,mixed,0,group,,,,,,,
4679,1513,Andre Hazes,male,53,person,NL,n/a,n/a,Amsterdam,n/a,Woerden,n/a
4680,1514,Bagossy Brothers Company,mixed,7,group,RO,n/a,n/a,n/a,n/a,,
4681,1515,SAFIA,mixed,0,group,AU,n/a,n/a,Canberra,n/a,,
4682,1516,Gio,male,30,person,DE,n/a,n/a,,,,
4683,1517,N.W.A.,mixed,34,group,US,n/a,n/a,Compton,n/a,,
4684,1518,Víctor Manuelle,male,51,person,PR,n/a,n/a,,,,
4685,1519,Huginn,mixed,0,group,,,,,,,
4686,1520,Kings,mixed,33,group,FR,n/a,n/a,Arles,n/a,,
4687,1521,告五人,mixed,3,group,TW,n/a,n/a,n/a,n/a,,
4688,1522,Ollie Gabriel,male,0,person,,,,,,,
4689,1523,Katie Pearlman,female,0,person,,,,,,,
4690,1524,Thelonious B.,male,64,person,US,n/a,n/a,Rocky Mount,n/a,Englewood,n/a
4691,1525,Çağla,female,0,person,,,,,,,
4692,1526,LBSB,,0,,,,,,,,
4693,1527,Kim Petras,female,27,person,US,n/a,n/a,Cologne,n/a,,
4694,1528,Blackstreet,mixed,29,group,US,n/a,n/a,New York,n/a,,
4695,1529,Agir,male,0,person,PT,n/a,n/a,,,,
4696,1530,Milbo,,0,,,,,,,,
4697,1531,Edward Blom,male,49,person,SE,n/a,n/a,n/a,n/a,,
4698,1532,Lezter,,0,,,,,,,,
4699,1533,Hermitude,mixed,20,group,AU,n/a,n/a,City of Blue Mountains,n/a,,
4700,1534,Cir.Cuz,mixed,0,group,NO,n/a,n/a,,,,
4701,1535,Asan,,0,,,,,,,,
4702,1536,Idan Amedi,male,32,person,IL,n/a,n/a,,,,
4703,1537,Navv Inder,male,29,person,IN,n/a,n/a,n/a,n/a,,
4704,1538,George Benson,male,77,person,US,n/a,n/a,Pittsburgh,n/a,,
4705,1539,Momina Mustehsan,female,0,person,PK,n/a,n/a,,,,
4706,1540,Youssoupha,male,40,person,FR,n/a,n/a,Kinshasa,n/a,,
4707,1541,Nusrat Fateh Ali Khan,male,48,person,PK,n/a,n/a,Faisalabad,n/a,n/a,n/a
4708,1542,Nineb Youk,male,0,person,,,,,,,
4709,1543,Ison & Fille,mixed,0,group,SE,n/a,n/a,,,,
4710,1544,Fakear,male,28,person,FR,n/a,n/a,Caen,n/a,,
4711,1545,Myndless Grimes,female,32,person,CA,n/a,n/a,Vancouver,n/a,,
4712,1546,Gabriela,female,0,person,AR,n/a,n/a,,,,
4713,1547,LEE HI,female,23,person,KR,n/a,n/a,Bucheon,n/a,,
4714,1548,Bilal,male,40,person,US,n/a,n/a,Philadelphia,n/a,,
4715,1549,Abhijeet Srivastava,male,38,person,IN,n/a,n/a,Kanpur,n/a,,
4716,1550,Joell Ortiz,male,40,person,US,n/a,n/a,n/a,East Williamsburg,,
4717,1551,Lemaitre,mixed,10,group,NO,n/a,n/a,Oslo,n/a,,
4718,1552,Lady Antebellum,mixed,14,group,US,n/a,n/a,Nashville,n/a,,
4719,1553,BEK & Wallin,mixed,0,group,DE,n/a,n/a,,,,
4720,1554,Adrian Sellevoll,,0,,,,,,,,
4721,1555,Julie,female,41,person,DK,n/a,n/a,Aarhus,n/a,,
4722,1556,Justin Lo,male,44,person,HK,n/a,n/a,,,,
4723,1557,Setä Tamu,male,44,person,FI,n/a,n/a,Vaasa,n/a,,
4724,1558,REASON,,0,,AU,n/a,n/a,,,,
4725,1559,Roberta Campos,female,42,person,BR,n/a,n/a,,,,
4726,1560,G Flip,female,0,person,AU,n/a,n/a,Melbourne,n/a,,
4727,1561,Rafonix,mixed,0,group,,,,,,,
4728,1562,Alif Satar,male,29,person,MY,n/a,n/a,Kuala Lumpur,n/a,,
4729,1563,ORANGE RANGE,mixed,19,group,JP,n/a,n/a,n/a,n/a,,
4730,1564,Volkan,mixed,0,group,,Santiago,n/a,,,,
4731,1565,Dario,male,0,person,NL,n/a,n/a,,,,
4732,1566,แพรวา ณิชาภัทร,,0,,,,,,,,
4733,1567,ไอซ์ พาริส,,0,,,,,,,,
4734,1568,Klaudia Szafrańska,female,25,person,,Konin,n/a,Konin,n/a,,
4735,1569,Halpe,,0,,AR,n/a,n/a,,,,
4736,1570,Crush,male,28,person,KR,n/a,n/a,n/a,Seongdong District,,
4737,1571,Ken Scott,male,0,person,IT,n/a,n/a,,,,
4738,1572,Webb,mixed,0,group,,,,,,,
4739,1573,Rasel,male,0,person,ES,n/a,n/a,,,,
4740,1574,Nicole Millar,female,27,person,AU,n/a,n/a,n/a,n/a,,
4741,1575,Bruno & Barretto,mixed,6,group,BR,n/a,n/a,Londrina,n/a,,
4742,1576,JAYLERR,,0,,,,,,,,
4743,1577,Tierra Whack,female,24,person,US,n/a,n/a,Philadelphia,n/a,,
4744,1578,Indila,female,36,person,FR,n/a,n/a,Paris,n/a,,
4745,1579,Matt Corby,male,29,person,AU,n/a,n/a,Sydney,n/a,,
4746,1580,Mc Dricka,male,41,person,KR,n/a,n/a,n/a,n/a,,
4747,1581,Fernando Daniel,male,24,person,PT,n/a,n/a,n/a,n/a,,
4748,1582,Casseurs Flowters,mixed,20,group,FR,n/a,n/a,,,,
4749,1583,Parov Stelar,male,45,person,AT,n/a,n/a,,,,
4750,1584,Anna Wise,female,29,person,,,,n/a,n/a,,
4751,1585,Noa Kirel,female,51,person,IL,n/a,n/a,n/a,n/a,,
4752,1586,Lea Rue,female,26,person,BE,n/a,n/a,n/a,n/a,,
4753,1587,Péricles,male,51,person,BR,n/a,n/a,n/a,n/a,,
4754,1588,Anirudh Ravichander,male,29,person,IN,n/a,n/a,Chennai,n/a,,
4755,1589,Laura Pringle,male,0,person,GB,n/a,n/a,,,,
4756,1590,Shaun Reynolds,,0,,,,,,,,
4757,1591,Ayla Çelik,,0,,,,,,,,
4758,1592,Sevenn,mixed,0,group,,n/a,n/a,,,,
4759,1593,Geechi,,0,,,,,,,,
4760,1594,TAPZ,male,24,person,NZ,n/a,n/a,,,,
4761,1595,Mel & Kim,mixed,34,group,GB,n/a,n/a,London,n/a,,
4762,1596,Elina,,0,,,,,,,,
4763,1597,Victor Crone,male,28,person,SE,n/a,n/a,n/a,n/a,,
4764,1598,Ligabue,male,60,person,IT,n/a,n/a,n/a,n/a,,
4765,1599,Yordano,male,68,person,VE,n/a,n/a,n/a,n/a,,
4766,1600,PEACHY,,0,,,,,,,,
4767,1601,Emina,,0,,,,,,,,
4768,1602,Abou Debeing,male,0,person,FR,n/a,n/a,,,,
4769,1603,Lucas Sugo,male,42,person,UY,n/a,n/a,n/a,n/a,,
4770,1604,The Mamas,mixed,1,group,,Stockholm,n/a,n/a,n/a,,
4771,1605,DJ Alan Gomez,,0,,,,,,,,
4772,1606,UNDRESSD,,0,,,,,,,,
4773,1607,adan la Amenazza,,0,,,,,,,,
4774,1608,Yohancito,,0,,,,,,,,
4775,1609,El Forest,mixed,26,group,RU,n/a,n/a,,,,
4776,1610,Sura Isgenderli,male,0,person,,Brussels,n/a,,,,
4777,1611,Brado,male,0,person,,,,,,,
4778,1612,Thomas Gregersen,male,0,person,DK,n/a,n/a,,,,
4779,1613,Violette Wautier,female,26,person,TH,n/a,n/a,Yokohama,n/a,,
4780,1614,Wyguś,,0,,,,,,,,
4781,1615,Szczepan,,0,,,,,,,,
4782,1616,Adam,male,60,person,,,,,,,
4783,1617,Wonderframe,,0,,,,,,,,
4784,1618,Azteca,mixed,48,group,US,n/a,n/a,San Francisco,n/a,,
4785,1619,El Vega,male,25,person,CO,n/a,n/a,Cartagena,n/a,,
4786,1620,Estelle,female,40,person,GB,n/a,n/a,n/a,Hammersmith,,
4787,1621,Eddy Lover,male,35,person,PA,n/a,n/a,n/a,n/a,,
4788,1622,Santana,mixed,54,group,US,n/a,n/a,San Francisco,n/a,,
4789,1623,Jari Sillanpää,male,54,person,FI,n/a,n/a,n/a,n/a,,
4790,1624,WINNER,mixed,7,group,KR,n/a,n/a,Seoul,n/a,,
4791,1625,SKAAR,,0,,,,,,,,
4792,1626,Ashnikko,female,0,person,,,,n/a,n/a,,
4793,1627,P-Hot,mixed,0,group,DK,n/a,n/a,,,,
4794,1628,Aldy Maldini,,0,,,,,,,,
4795,1629,J SOUL BROTHERS III,mixed,9,group,JP,n/a,n/a,n/a,n/a,,
4796,1630,Jay Hardway,male,29,person,NL,n/a,n/a,n/a,n/a,,
4797,1631,Little Jinder,female,32,person,SE,n/a,n/a,Stockholm,n/a,,
4798,1632,Illapu,mixed,49,group,CL,n/a,n/a,n/a,n/a,,
4799,1633,Griff,mixed,18,group,BE,n/a,n/a,,,,
4800,1634,Kekra,male,0,person,,Courbevoie,n/a,,,,
4801,1635,Pedro Suárez-Vértiz,male,52,person,PE,n/a,n/a,,,,
4802,1636,Woro Widowati,female,0,person,ID,n/a,n/a,,,,
4803,1637,Wretch 32,male,35,person,GB,n/a,n/a,,,,
4804,1638,ABBA,mixed,47,group,SE,n/a,n/a,Stockholm,n/a,,
4805,1639,CantoParaBailar,,0,,,,,,,,
4806,1640,Niko B,,0,,,,,,,,
4807,1641,Robbie Williams,male,46,person,GB,n/a,n/a,n/a,n/a,,
4808,1642,Francesco Renga,male,52,person,IT,n/a,n/a,,,,
4809,1643,CLiQ,mixed,0,group,GB,n/a,n/a,,,,
4810,1644,Jyotica Tangri,female,0,person,,,,,,,
4811,1645,Emmelie de Forest,female,27,person,DK,n/a,n/a,,,,
4812,1646,Yuridope,,0,,,,,,,,
4813,1647,MC Einstein,male,0,person,GB,n/a,n/a,,,,
4814,1648,Jekkpot,,0,,,,,,,,
4815,1649,Alika,female,43,person,AR,n/a,n/a,Montevideo,n/a,,
4816,1650,Ashanti,female,39,person,US,n/a,n/a,Glen Cove,n/a,,
4817,1651,Renne Dang,,0,,,,,,,,
4818,1652,VG+,,0,,,,,,,,
4819,1653,Ingrid Michaelson,female,40,person,US,n/a,n/a,n/a,Staten Island,,
4820,1654,Pizzera & Jaus,mixed,5,group,AT,n/a,n/a,n/a,n/a,,
4821,1655,Phresher,male,0,person,,,,,,,
4822,1656,Linus S,mixed,0,group,GB,n/a,n/a,,,,
4823,1657,Remoe,male,28,person,DE,n/a,n/a,Stuttgart,n/a,,
4824,1658,Reyn,,0,,,,,,,,
4825,1659,Uno Svenningsson,male,61,person,SE,n/a,n/a,n/a,n/a,,
4826,1660,LOthief,,0,,,,,,,,
4827,1661,Santti,male,28,person,BR,n/a,n/a,,,,
4828,1662,Lost Kings,mixed,6,group,US,n/a,n/a,Los Angeles,n/a,,
4829,1663,Linda Vidala,female,30,person,,Oslo,n/a,n/a,n/a,,
4830,1664,Weiss (UK),male,0,person,GB,n/a,n/a,London,n/a,,
4831,1665,IZAL,mixed,9,group,ES,n/a,n/a,,,,
4832,1666,Tina Turner,female,80,person,US,n/a,n/a,Nutbush,n/a,,
4833,1667,Ina Svenningdal,female,24,person,NO,n/a,n/a,,,,
4834,1668,Sami Hedberg,male,37,person,US,n/a,n/a,Saint Paul,n/a,n/a,n/a
4835,1669,Sixpence None The Richer,mixed,27,group,US,n/a,n/a,New Braunfels,n/a,,
4836,1670,Jungleboi,male,34,person,,London,n/a,n/a,n/a,,
4837,1671,Mc Luanzinho,male,50,person,GB,n/a,n/a,n/a,n/a,,
4838,1672,Mc Nando,male,0,person,BR,n/a,n/a,,,,
4839,1673,Wanna One,mixed,3,group,KR,n/a,n/a,Seoul,n/a,Seoul,n/a
4840,1674,Brandy,female,41,person,US,n/a,n/a,McComb,n/a,,
4841,1675,Purple Disco Machine,mixed,11,group,DE,n/a,n/a,,,,
4842,1676,Diddy,male,50,person,US,n/a,n/a,n/a,Harlem,,
4843,1677,Rajkummar Rao,,0,,,,,,,,
4844,1678,Umut Timur,male,0,person,TR,n/a,n/a,,,,
4845,1679,Speranza,male,0,person,,n/a,n/a,n/a,n/a,,
4846,1680,Michael Phantom,male,0,person,,,,,,,
4847,1681,Alex Rose,,0,,,Austin,n/a,,,,
4848,1682,D.OZI,male,0,person,PR,n/a,n/a,n/a,n/a,,
4849,1683,Oral Bee,,0,,,,,,,,
4850,1684,Christine Baranski,female,68,person,US,n/a,n/a,Buffalo,n/a,,
4851,1685,Julie Walters,female,70,person,GB,n/a,n/a,Edgbaston,n/a,,
4852,1686,Maggie Rogers,female,26,person,US,n/a,n/a,Easton,n/a,,
4853,1687,Vesa-Matti Loiri,male,75,person,FI,n/a,n/a,Helsinki,n/a,,
4854,1688,Trista,,0,,,,,,,,
4855,1689,Yuran,female,30,person,KR,n/a,n/a,,,,
4856,1690,Ane Brun,female,44,person,NO,n/a,n/a,n/a,n/a,,
4857,1691,Kumar Sanu,male,62,person,IN,n/a,n/a,Kolkata,n/a,,
4858,1692,Dry,male,42,person,FR,n/a,n/a,Villepinte,n/a,,
4859,1693,Canbay,,0,,,,,,,,
4860,1694,CIRE,mixed,19,group,US,n/a,n/a,,,,
4861,1695,Jermaine Niffer,,0,,,,,,,,
4862,1696,Armoo,,0,,,,,,,,
4863,1697,RØMANS,male,0,person,GB,n/a,n/a,n/a,Pinner,,
4864,1698,Paky,,0,,,,,,,,
4865,1699,Payy,male,32,person,DE,n/a,n/a,Tehran,n/a,,
4866,1700,Ghost,mixed,12,group,SE,n/a,n/a,Linköping,n/a,,
4867,1701,Isaac Kasule,male,0,person,DK,n/a,n/a,,,,
4868,1702,Gleb,male,0,person,,,,,,,
4869,1703,KXNG Crooked,male,0,person,,,,,,,
4870,1704,Herrat,mixed,12,group,FI,n/a,n/a,,,,
4871,1705,I-Man-I,,0,,,,,,,,
4872,1706,Kim Loaiza,,0,,,,,,,,
4873,1707,Dzeko & Torres,mixed,10,group,CA,n/a,n/a,Toronto,n/a,,
4874,1708,Aydilge,female,41,person,TR,n/a,n/a,n/a,n/a,,
4875,1709,Kwan Gor,mixed,0,group,IT,n/a,n/a,,,,
4876,1710,Nelson Freitas,male,0,person,PT,n/a,n/a,n/a,n/a,,
4877,1711,Banda Carnaval,mixed,0,group,MX,n/a,n/a,,,,
4878,1712,Bilal Saeed,male,0,person,,,,,,,
4879,1713,Don Khuma,mixed,0,group,US,n/a,n/a,,,,
4880,1714,Mc Brinquedo,male,18,person,BR,n/a,n/a,São Paulo,n/a,,
4881,1715,ROLLÀN,male,0,person,NL,n/a,n/a,n/a,n/a,,
4882,1716,Armi Millare,female,0,person,FI,n/a,n/a,,,,
4883,1717,Soufian,male,0,person,DE,n/a,n/a,,,,
4884,1718,Leonard Cohen,male,82,person,CA,n/a,n/a,Westmount,n/a,Los Angeles,n/a
4885,1719,吳青峰,male,37,person,TW,n/a,n/a,n/a,Banqiao District,,
4886,1720,HK,,0,,FR,n/a,n/a,,,,
4887,1721,Mackenyu Arata,male,0,person,US,n/a,n/a,,,,
4888,1722,Nopsajalka,male,42,person,FI,n/a,n/a,Vantaa,n/a,,
4889,1723,Bombai,mixed,7,group,,,,n/a,n/a,,
4890,1724,Rancore,male,31,person,IT,n/a,n/a,,,,
4891,1725,Garibay,male,0,person,,,,,,,
4892,1726,Samantha J,female,24,person,JM,n/a,n/a,,,,
4893,1727,Karlo,male,0,person,,,,,,,
4894,1728,Kuselofte,,0,,,,,,,,
4895,1729,Sidney Samson,male,38,person,NL,n/a,n/a,Amsterdam,n/a,,
4896,1730,Gregor Salto,male,44,person,NL,n/a,n/a,Haarlem,n/a,,
4897,1731,DR. KUCHO!,male,47,person,ES,n/a,n/a,,,,
4898,1732,FRNKIE,male,0,person,NL,n/a,n/a,,,,
4899,1733,Jeff Bernat,male,30,person,US,n/a,n/a,,,,
4900,1734,Dio Mudara,mixed,38,group,US,n/a,n/a,Cortland,n/a,,
4901,1735,Briga,male,31,person,IT,n/a,n/a,,,,
4902,1736,Tuna,,0,,,,,,,,
4903,1737,D’MASIV,mixed,17,group,ID,n/a,n/a,n/a,n/a,,
4904,1738,Redbone,mixed,52,group,US,n/a,n/a,Los Angeles,n/a,,
4905,1739,Cultura Profética,mixed,24,group,PR,n/a,n/a,San Juan,n/a,,
4906,1740,Cristoph,male,0,person,GB,n/a,n/a,,,,
4907,1741,Allame,male,31,person,TR,n/a,n/a,n/a,n/a,,
4908,1742,Victor Cardenas,,0,,,,,,,,
4909,1743,Kelly Ruíz,female,0,person,,,,,,,
4910,1744,Loreen,female,36,person,SE,n/a,n/a,Stockholm,n/a,,
4911,1745,Beck,male,50,person,US,n/a,n/a,Los Angeles,n/a,,
4912,1746,Skaodi,male,0,person,,Grigny,n/a,,,,
4913,1747,Kaya Giray,male,40,person,JP,n/a,n/a,Tokushima,n/a,,
4914,1748,Jahyanai,,0,,,,,,,,
4915,1749,Kishore Kumar,male,58,person,IN,n/a,n/a,,,,
4916,1750,Noriyuki Makihara,male,51,person,JP,n/a,n/a,Takatsuki,n/a,,
4917,1751,Muerejoven,,0,,,,,,,,
4918,1752,Saga & Sonyc,mixed,0,group,CO,n/a,n/a,Medellín,n/a,,
4919,1753,Olavi Uusivirta,male,37,person,FI,n/a,n/a,Helsinki,n/a,,
4920,1754,Blunted Vato,,0,,,,,,,,
4921,1755,Manuellsen,male,41,person,DE,n/a,n/a,n/a,Kreuzberg,,
4922,1756,Josef Salvat,male,31,person,AU,n/a,n/a,n/a,n/a,,
4923,1757,Chico Rose,,0,,,,,,,,
4924,1758,Monica Geuze,,0,,,,,,,,
4925,1759,Särre,male,0,person,FI,n/a,n/a,,,,
4926,1760,Leanne & Naara,female,0,person,,,,,,,
4927,1761,Kali,male,64,person,MQ,n/a,n/a,Fort-de-France,n/a,,
4928,1762,Potret,mixed,25,group,ID,n/a,n/a,n/a,n/a,,
4929,1763,Jenna Alexa,female,0,person,FI,n/a,n/a,,,,
4930,1764,yama,mixed,8,group,,Eugene,n/a,Eugene,n/a,,
4931,1765,Toko,,0,,,,,,,,
4932,1766,Fancy Inc,mixed,0,group,BR,n/a,n/a,,,,
4933,1767,GENERATIONS from EXILE TRIBE,mixed,7,group,JP,n/a,n/a,n/a,n/a,,
4934,1768,Gekko g,male,0,person,DE,n/a,n/a,,,,
4935,1769,Velet,mixed,60,group,US,n/a,n/a,Inkster,n/a,,
4936,1770,Monstar361,,0,,,,,,,,
4937,1771,Bang For The Buck,,0,,,,,,,,
4938,1772,Fresh Coast,,0,,,,,,,,
4939,1773,Jody Bernal,male,38,person,NL,n/a,n/a,,,,
4940,1774,Arthur Hanlon,male,0,person,US,n/a,n/a,Detroit,n/a,,
4941,1775,Gotye,male,40,person,,Melbourne,n/a,Brugge,n/a,,
4942,1776,The Toys,mixed,59,group,US,n/a,n/a,n/a,Jamaica,,
4943,1777,The Flexican,male,0,person,NL,n/a,n/a,,,,
4944,1778,Calle 13,mixed,16,group,PR,n/a,n/a,Trujillo Alto,n/a,,
4945,1779,FS Green,male,0,person,,,,Amsterdam,n/a,,
4946,1780,GENT,male,0,person,DE,n/a,n/a,,,,
4947,1781,Malika Ayane,female,36,person,IT,n/a,n/a,Milan,n/a,,
4948,1782,moi,mixed,0,group,,,,,,,
4949,1783,OIAM,,0,,,,,,,,
